,step,wolf,elk,pack,average_kills,average_elk_age
686,87,0,217,0,0,4.163239985820645
687,88,0,216,0,0,4.203347578347595
688,89,0,216,0,0,4.2291666666666785
689,90,0,215,0,0,4.207692307692317
690,91,0,217,0,0,4.13594470046084
691,92,0,220,0,0,4.09685314685316
692,93,0,221,0,0,4.078315349808578
693,94,0,221,0,0,4.092064044552748
694,95,0,222,0,0,4.099445599445614
695,96,0,222,0,0,4.101524601524616
696,97,0,221,0,0,4.143752175426401
697,98,0,223,0,0,4.123490858916884
698,99,0,224,0,0,4.108344780219795
699,100,0,226,0,0,4.0707964601770055
700,101,0,227,0,0,4.053880040664198
701,102,0,230,0,0,4.023076923076936
702,103,0,234,0,0,3.971071663379367
703,104,0,230,0,0,3.9436454849498457
704,105,0,232,0,0,3.8786472148541256
705,106,0,230,0,0,3.933444816053528
706,107,0,235,0,0,3.8873977086743214
707,108,0,232,0,0,3.945125994694975
708,109,0,237,0,0,3.8953261927945624
709,110,0,236,0,0,3.926825293350732
710,111,0,234,0,0,3.9342537804076416
711,112,0,238,0,0,3.9033613445378283
712,113,0,240,0,0,3.8458333333333474
713,114,0,240,0,0,3.7982371794871956
714,115,0,239,0,0,3.826520759575167
715,116,0,236,0,0,3.806225554106921
716,117,0,234,0,0,3.830703484549653
717,118,0,233,0,0,3.849455265764294
718,119,0,233,0,0,3.8497854077253386
719,120,0,234,0,0,3.858974358974375
720,121,0,236,0,0,3.854954367666245
721,122,0,238,0,0,3.8492243051066732
722,123,0,239,0,0,3.729964596073398
723,124,0,241,0,0,3.7235876157038126
724,125,0,241,0,0,3.725981487392291
725,126,0,243,0,0,3.733459955682193
726,127,0,245,0,0,3.7334379905808643
727,128,0,250,0,0,3.6744615384615518
728,129,0,249,0,0,3.685820203892505
729,130,0,250,0,0,3.6958461538461673
730,131,0,250,0,0,3.7184615384615514
731,132,0,251,0,0,3.726325467361338
732,133,0,249,0,0,3.7812789620018696
733,134,0,251,0,0,3.7837879252222026
734,135,0,255,0,0,3.7622926093514466
735,136,0,258,0,0,3.6659212880143253
736,137,0,261,0,0,3.555113468906586
737,138,0,260,0,0,3.5699704142011974
738,139,0,258,0,0,3.543082886106155
739,140,0,256,0,0,3.4645432692307834
740,141,0,254,0,0,3.4527559055118253
741,142,0,249,0,0,3.5143651529193827
742,143,0,250,0,0,3.5100000000000136
743,144,0,249,0,0,3.5421686746988055
744,145,0,239,0,0,3.5289668490505433
745,146,0,236,0,0,3.5422099087353467
746,147,0,237,0,0,3.5592340149302295
747,148,0,236,0,0,3.489732724902228
748,149,0,241,0,0,3.3850941589530925
749,150,0,239,0,0,3.3492114579980834
750,151,0,236,0,0,3.38966753585399
751,152,0,235,0,0,3.423731587561389
752,153,0,235,0,0,3.4230769230769384
753,154,0,236,0,0,3.388526727509792
754,155,0,234,0,0,3.397435897435911
755,156,0,232,0,0,3.4051724137931183
756,157,0,236,0,0,3.354954367666243
757,158,0,240,0,0,3.3028846153846265
758,159,0,236,0,0,3.188885267275111
759,160,0,241,0,0,3.141078838174287
760,161,0,239,0,0,3.191020276794347
761,162,0,241,0,0,3.088094478135984
762,163,0,245,0,0,3.0709576138147696
763,164,0,249,0,0,3.0492740191535477
764,165,0,250,0,0,3.0627692307692396
765,166,0,251,0,0,3.0799877413423355
766,167,0,250,0,0,3.0581538461538575
767,168,0,246,0,0,3.107567229518462
768,169,0,248,0,0,3.111817617866016
769,170,0,245,0,0,3.132339089481954
770,171,0,244,0,0,3.1685056746532245
771,172,0,244,0,0,3.1681904161412464
772,173,0,243,0,0,3.1593858816081157
773,174,0,240,0,0,3.1878205128205237
774,175,0,238,0,0,3.216063348416302
775,176,0,238,0,0,3.2197802197802337
776,177,0,241,0,0,3.217682732205564
777,178,0,242,0,0,3.235219326128429
778,179,0,239,0,0,3.260701641454794
779,180,0,238,0,0,3.267937944408546
780,181,0,238,0,0,3.288138332255993
781,182,0,241,0,0,3.2622087456112476
782,183,0,244,0,0,3.2600882723833626
783,184,0,243,0,0,3.245489078822424
784,185,0,242,0,0,3.242530197075665
785,186,0,243,0,0,3.267331433998115
786,187,0,243,0,0,3.302785691674594
787,188,0,235,0,0,3.3829787234042694
788,189,0,233,0,0,3.368438428524278
789,190,0,237,0,0,3.3263550795196473
790,191,0,241,0,0,3.222949249920216
791,192,0,241,0,0,3.2290137248643607
792,193,0,240,0,0,3.248237179487194
793,194,0,242,0,0,3.2517482517482668
794,195,0,242,0,0,3.236172917991114
795,196,0,236,0,0,3.3163298565841055
796,197,0,234,0,0,3.340072320841565
797,198,0,240,0,0,3.23141025641027
798,199,0,245,0,0,3.2029827315541723
799,200,0,245,0,0,3.2061224489796043
800,1,0,208,0,0,9.142196745562142
801,2,0,216,0,0,8.840633903133911
802,3,0,225,0,0,8.523931623931638
803,4,0,229,0,0,8.35707087672154
804,5,0,235,0,0,8.18068739770869
805,6,0,238,0,0,8.115546218487408
806,7,0,237,0,0,8.047387211944189
807,8,0,231,0,0,7.973359973359987
808,9,0,232,0,0,7.891578249336889
809,10,0,235,0,0,7.737643207855982
810,11,0,243,0,0,7.5201012978790915
811,12,0,251,0,0,7.2578915108795625
812,13,0,252,0,0,7.263125763125774
813,14,0,250,0,0,7.258000000000008
814,15,0,245,0,0,7.187755102040825
815,16,0,245,0,0,7.072527472527485
816,17,0,239,0,0,7.155938204055369
817,18,0,244,0,0,6.972099621689797
818,19,0,242,0,0,6.951048951048961
819,20,0,236,0,0,7.010267275097798
820,21,0,227,0,0,7.089630633683507
821,22,0,223,0,0,7.0781303897895995
822,23,0,222,0,0,7.068607068607078
823,24,0,214,0,0,7.1006470165348885
824,25,0,212,0,0,6.960268505079834
825,26,0,212,0,0,6.914731494920189
826,27,0,208,0,0,6.822300295858001
827,28,0,193,0,0,7.0360701474691245
828,29,0,189,0,0,6.923280423280436
829,30,0,186,0,0,7.011993382961136
830,31,0,182,0,0,7.053254437869837
831,32,0,184,0,0,6.905936454849508
832,33,0,186,0,0,6.793424317617882
833,34,0,185,0,0,6.8180873180873265
834,35,0,187,0,0,6.7451665981077875
835,36,0,183,0,0,6.805380411937798
836,37,0,184,0,0,6.610576923076943
837,38,0,185,0,0,6.495841995842005
838,39,0,186,0,0,6.368899917287035
839,40,0,185,0,0,6.371309771309782
840,41,0,186,0,0,6.280603804797372
841,42,0,185,0,0,6.287733887733898
842,43,0,189,0,0,6.131664631664649
843,44,0,187,0,0,6.133072809543407
844,45,0,187,0,0,6.170711641299891
845,46,0,192,0,0,6.043469551282063
846,47,0,192,0,0,6.079326923076934
847,48,0,195,0,0,5.956213017751496
848,49,0,191,0,0,5.94824808699155
849,50,0,192,0,0,5.949318910256433
850,51,0,193,0,0,5.956755679553618
851,52,0,198,0,0,5.806138306138329
852,53,0,196,0,0,5.788265306122457
853,54,0,196,0,0,5.822213500784954
854,55,0,195,0,0,5.805128205128215
855,56,0,194,0,0,5.789452815226037
856,57,0,192,0,0,5.870993589743601
857,58,0,190,0,0,5.866801619433224
858,59,0,192,0,0,5.841145833333346
859,60,0,187,0,0,6.0051419169066405
860,61,0,189,0,0,5.921041921041939
861,62,0,196,0,0,5.746664050235489
862,63,0,196,0,0,5.652668759811634
863,64,0,198,0,0,5.622766122766133
864,65,0,196,0,0,5.567111459968617
865,66,0,195,0,0,5.603353057199216
866,67,0,196,0,0,5.576334379905829
867,68,0,202,0,0,5.4480198019802035
868,69,0,200,0,0,5.510769230769251
869,70,0,203,0,0,5.467222432739687
870,71,0,203,0,0,5.437665782493391
871,72,0,201,0,0,5.520857252200551
872,73,0,206,0,0,5.422143390590014
873,74,0,212,0,0,5.306059506531221
874,75,0,209,0,0,5.306220095693795
875,76,0,211,0,0,5.191943127962102
876,77,0,210,0,0,5.157875457875473
877,78,0,211,0,0,5.059059423988351
878,79,0,213,0,0,5.026363308053461
879,80,0,214,0,0,4.913731128684419
880,81,0,211,0,0,4.925264309150579
881,82,0,209,0,0,4.997975708502038
882,83,0,209,0,0,4.968163415531851
883,84,0,213,0,0,4.912603828096797
884,85,0,213,0,0,4.937703141928508
885,86,0,214,0,0,4.952911574406919
886,87,0,215,0,0,4.884973166368528
887,88,0,214,0,0,4.881560028756303
888,89,0,216,0,0,4.804487179487195
889,90,0,218,0,0,4.787932251235016
890,91,0,218,0,0,4.7305928016937395
891,92,0,219,0,0,4.64875307341063
892,93,0,228,0,0,4.50219298245616
893,94,0,227,0,0,4.507963402236548
894,95,0,225,0,0,4.563076923076935
895,96,0,220,0,0,4.69213286713288
896,97,0,218,0,0,4.73729710656318
897,98,0,218,0,0,4.763055751587876
898,99,0,219,0,0,4.681770284510026
899,100,0,216,0,0,4.748753561253575
900,101,0,217,0,0,4.736263736263753
901,102,0,215,0,0,4.754561717352437
902,103,0,215,0,0,4.78550983899823
903,104,0,221,0,0,4.693003828750452
904,105,0,224,0,0,4.660714285714301
905,106,0,222,0,0,4.723665973665995
906,107,0,222,0,0,4.73700623700625
907,108,0,225,0,0,4.70991452991455
908,109,0,224,0,0,4.681146978021992
909,110,0,223,0,0,4.701448775439824
910,111,0,227,0,0,4.645205015249085
911,112,0,228,0,0,4.641531713900155
912,113,0,233,0,0,4.561901617695628
913,114,0,230,0,0,4.4516722408026945
914,115,0,233,0,0,4.4272036975899836
915,116,0,235,0,0,4.419967266775793
916,117,0,241,0,0,4.331950207468895
917,118,0,242,0,0,4.346153846153861
918,119,0,244,0,0,4.213430012610361
919,120,0,240,0,0,4.287980769230783
920,121,0,246,0,0,4.220293933708587
921,122,0,244,0,0,4.238493064312747
922,123,0,246,0,0,4.2206066291432345
923,124,0,252,0,0,4.156593406593417
924,125,0,245,0,0,4.234693877551038
925,126,0,249,0,0,4.189681804139648
926,127,0,246,0,0,4.263602251407143
927,128,0,243,0,0,4.297087685976594
928,129,0,244,0,0,4.269546027742766
929,130,0,241,0,0,4.341366102776909
930,131,0,240,0,0,4.2661858974359195
931,132,0,247,0,0,4.177670507630046
932,133,0,242,0,0,4.221710108073769
933,134,0,243,0,0,4.22855333966447
934,135,0,244,0,0,4.2440100882723995
935,136,0,243,0,0,4.278727445394134
936,137,0,241,0,0,4.313916374082362
937,138,0,240,0,0,4.351762820512841
938,139,0,241,0,0,4.370890520268131
939,140,0,242,0,0,4.382390336935814
940,141,0,240,0,0,4.3732371794872
941,142,0,240,0,0,4.336378205128226
942,143,0,237,0,0,4.4032781564427355
943,144,0,234,0,0,4.464497041420142
944,145,0,237,0,0,4.422427783187301
945,146,0,245,0,0,4.303767660910538
946,147,0,246,0,0,4.316291432145111
947,148,0,244,0,0,4.311317780580092
948,149,0,241,0,0,4.335620810724562
949,150,0,239,0,0,4.338590280012896
950,151,0,241,0,0,4.3006702840727975
951,152,0,243,0,0,4.274612219056681
952,153,0,242,0,0,4.30403687221871
953,154,0,245,0,0,4.240031397174274
954,155,0,247,0,0,4.221893491124282
955,156,0,244,0,0,4.220208070617928
956,157,0,246,0,0,4.167761100687954
957,158,0,243,0,0,4.175688509021872
958,159,0,239,0,0,4.240585774058607
959,160,0,241,0,0,4.183530162783303
960,161,0,243,0,0,4.166033554922467
961,162,0,247,0,0,4.092183120523226
962,163,0,249,0,0,4.092523941921559
963,164,0,245,0,0,4.093249607535348
964,165,0,246,0,0,4.1063164477798875
965,166,0,248,0,0,4.073200992555857
966,167,0,248,0,0,4.0083746898263275
967,168,0,246,0,0,4.026266416510343
968,169,0,252,0,0,3.960470085470109
969,170,0,253,0,0,3.947552447552472
970,171,0,255,0,0,3.944796380090527
971,172,0,254,0,0,3.969563900666293
972,173,0,253,0,0,4.015658254788718
973,174,0,250,0,0,4.062769230769256
974,175,0,248,0,0,3.997828784119132
975,176,0,244,0,0,4.043032786885271
976,177,0,248,0,0,3.96433002481392
977,178,0,250,0,0,3.970769230769253
978,179,0,252,0,0,3.9740537240537477
979,180,0,248,0,0,4.0333436724566
980,181,0,247,0,0,4.036592961694204
981,182,0,246,0,0,4.062226391494713
982,183,0,250,0,0,4.0318461538461845
983,184,0,250,0,0,4.052615384615416
984,185,0,249,0,0,4.00973123262283
985,186,0,247,0,0,4.06119588913114
986,187,0,247,0,0,4.047804422298374
987,188,0,248,0,0,4.00403225806454
988,189,0,242,0,0,4.038143674507336
989,190,0,245,0,0,4.026687598116194
990,191,0,245,0,0,4.045839874411326
991,192,0,242,0,0,4.105212968849361
992,193,0,242,0,0,4.080101716465382
993,194,0,243,0,0,4.0938588160810685
994,195,0,245,0,0,4.052747252747282
995,196,0,242,0,0,4.109345200254323
996,197,0,245,0,0,4.092307692307726
997,198,0,249,0,0,4.0392338585109995
998,199,0,246,0,0,4.06629143214512
999,200,0,244,0,0,4.10435056746535
1000,1,0,209,0,0,9.027603974972418
1001,2,0,211,0,0,8.980131243164427
1002,3,0,220,0,0,8.649650349650363
1003,4,0,231,0,0,8.274392274392278
1004,5,0,237,0,0,8.101752677702056
1005,6,0,235,0,0,8.147790507364983
1006,7,0,239,0,0,8.048278081750897
1007,8,0,238,0,0,8.00808015513899
1008,9,0,234,0,0,8.03106508875741
1009,10,0,228,0,0,8.09935897435899
1010,11,0,229,0,0,7.9556600604635745
1011,12,0,230,0,0,7.805016722408042
1012,13,0,229,0,0,7.671313402754471
1013,14,0,236,0,0,7.288624511082152
1014,15,0,237,0,0,7.208049334631622
1015,16,0,236,0,0,7.158572359843559
1016,17,0,230,0,0,7.063712374581945
1017,18,0,231,0,0,6.964202464202473
1018,19,0,227,0,0,6.944595052524577
1019,20,0,227,0,0,6.888681802778727
1020,21,0,227,0,0,6.83734327346663
1021,22,0,226,0,0,6.753233492171555
1022,23,0,221,0,0,6.726766446223469
1023,24,0,219,0,0,6.7184755883386185
1024,25,0,215,0,0,6.740787119856895
1025,26,0,214,0,0,6.771387491013678
1026,27,0,211,0,0,6.707437112650394
1027,28,0,205,0,0,6.614258911819902
1028,29,0,205,0,0,6.4947467166979465
1029,30,0,202,0,0,6.520753998476781
1030,31,0,198,0,0,6.4020979020979105
1031,32,0,190,0,0,6.4263157894736995
1032,33,0,190,0,0,6.34331983805669
1033,34,0,188,0,0,6.394026186579394
1034,35,0,185,0,0,6.29875259875261
1035,36,0,185,0,0,6.306029106029114
1036,37,0,184,0,0,6.371864548495002
1037,38,0,183,0,0,6.192517864649022
1038,39,0,181,0,0,6.090310242243966
1039,40,0,184,0,0,6.011914715719075
1040,41,0,186,0,0,5.96670802315965
1041,42,0,184,0,0,5.989130434782618
1042,43,0,185,0,0,5.992099792099805
1043,44,0,187,0,0,5.944261620732217
1044,45,0,188,0,0,5.825081833060575
1045,46,0,190,0,0,5.800000000000007
1046,47,0,191,0,0,5.77265404752317
1047,48,0,197,0,0,5.634127294025778
1048,49,0,200,0,0,5.499230769230775
1049,50,0,200,0,0,5.4823076923077005
1050,51,0,205,0,0,5.384990619136969
1051,52,0,204,0,0,5.400641025641038
1052,53,0,208,0,0,5.334504437869833
1053,54,0,208,0,0,5.3713017751479395
1054,55,0,207,0,0,5.35358602749908
1055,56,0,207,0,0,5.348011891490164
1056,57,0,207,0,0,5.297287253809002
1057,58,0,206,0,0,5.343913368185228
1058,59,0,208,0,0,5.320451183431967
1059,60,0,209,0,0,5.1267942583732165
1060,61,0,205,0,0,5.176360225140726
1061,62,0,204,0,0,5.119343891402723
1062,63,0,206,0,0,5.093913368185218
1063,64,0,205,0,0,5.0754221388367835
1064,65,0,202,0,0,5.103960396039616
1065,66,0,204,0,0,5.003393665158386
1066,67,0,202,0,0,4.991241431835509
1067,68,0,199,0,0,4.9940085040587725
1068,69,0,196,0,0,5.099293563579292
1069,70,0,196,0,0,5.1354003139717594
1070,71,0,193,0,0,5.170785173375868
1071,72,0,196,0,0,5.115580847723723
1072,73,0,196,0,0,5.138932496075366
1073,74,0,195,0,0,5.164299802761355
1074,75,0,196,0,0,5.132849293563594
1075,76,0,198,0,0,5.106449106449119
1076,77,0,200,0,0,5.03788461538463
1077,78,0,200,0,0,5.008269230769248
1078,79,0,199,0,0,5.056822574410532
1079,80,0,199,0,0,5.011982991882508
1080,81,0,202,0,0,4.959444021325225
1081,82,0,202,0,0,4.980769230769247
1082,83,0,205,0,0,4.945778611632289
1083,84,0,208,0,0,4.8282174556213215
1084,85,0,210,0,0,4.814102564102583
1085,86,0,210,0,0,4.826739926739943
1086,87,0,211,0,0,4.787276704338333
1087,88,0,212,0,0,4.70083454281569
1088,89,0,211,0,0,4.610645278891739
1089,90,0,211,0,0,4.635800218738623
1090,91,0,211,0,0,4.648195406489263
1091,92,0,210,0,0,4.6913919413919585
1092,93,0,212,0,0,4.682510885341093
1093,94,0,217,0,0,4.6098901098901255
1094,95,0,217,0,0,4.630804679191791
1095,96,0,216,0,0,4.546296296296312
1096,97,0,215,0,0,4.596779964221843
1097,98,0,215,0,0,4.572271914132397
1098,99,0,215,0,0,4.600357781753148
1099,100,0,216,0,0,4.574964387464407
1100,101,0,223,0,0,4.448258020006915
1101,102,0,225,0,0,4.356581196581215
1102,103,0,228,0,0,4.308029689608655
1103,104,0,226,0,0,4.358407079646037
1104,105,0,226,0,0,4.34955752212391
1105,106,0,230,0,0,4.302675585284299
1106,107,0,232,0,0,4.29824270557031
1107,108,0,232,0,0,4.318468169761286
1108,109,0,233,0,0,4.245295477055147
1109,110,0,233,0,0,4.246450973918802
1110,111,0,237,0,0,4.170886075949383
1111,112,0,232,0,0,4.178879310344844
1112,113,0,231,0,0,4.11222111222113
1113,114,0,229,0,0,4.172992945918726
1114,115,0,229,0,0,4.146624118239859
1115,116,0,231,0,0,4.137196137196156
1116,117,0,229,0,0,4.111185757473988
1117,118,0,233,0,0,3.9998349290194963
1118,119,0,235,0,0,4.001800327332263
1119,120,0,236,0,0,4.016623207301192
1120,121,0,234,0,0,4.04520052596977
1121,122,0,235,0,0,4.048936170212781
1122,123,0,239,0,0,4.005954296749293
1123,124,0,239,0,0,3.975700032185404
1124,125,0,229,0,0,4.009741350352719
1125,126,0,227,0,0,4.026431718061692
1126,127,0,226,0,0,4.037610619469045
1127,128,0,227,0,0,4.0286343612335
1128,129,0,230,0,0,4.000334448160555
1129,130,0,233,0,0,3.965170023109959
1130,131,0,231,0,0,3.9685314685314865
1131,132,0,237,0,0,3.8862382343395194
1132,133,0,238,0,0,3.8860698125404207
1133,134,0,240,0,0,3.891826923076938
1134,135,0,243,0,0,3.8524849635960914
1135,136,0,239,0,0,3.902800128741569
1136,137,0,239,0,0,3.9195365304152086
1137,138,0,240,0,0,3.927724358974376
1138,139,0,237,0,0,3.9824732229795705
1139,140,0,237,0,0,4.0168776371308175
1140,141,0,234,0,0,3.9894806048652396
1141,142,0,232,0,0,4.007625994694979
1142,143,0,237,0,0,3.93914313534569
1143,144,0,239,0,0,3.930962343096257
1144,145,0,240,0,0,3.899198717948741
1145,146,0,238,0,0,3.934227537168737
1146,147,0,238,0,0,3.95458952811896
1147,148,0,239,0,0,3.9597682652076163
1148,149,0,239,0,0,3.985516575474755
1149,150,0,242,0,0,3.892720915448206
1150,151,0,242,0,0,3.893515575333776
1151,152,0,246,0,0,3.8649155722326647
1152,153,0,245,0,0,3.8875981161695634
1153,154,0,250,0,0,3.847538461538483
1154,155,0,248,0,0,3.892679900744437
1155,156,0,250,0,0,3.8898461538461766
1156,157,0,248,0,0,3.882599255583146
1157,158,0,245,0,0,3.929042386185264
1158,159,0,245,0,0,3.941287284144447
1159,160,0,245,0,0,3.9285714285714475
1160,161,0,242,0,0,3.974094087730472
1161,162,0,245,0,0,3.953061224489816
1162,163,0,250,0,0,3.8915384615384796
1163,164,0,257,0,0,3.796168811733033
1164,165,0,255,0,0,3.726395173454017
1165,166,0,260,0,0,3.645562130177535
1166,167,0,260,0,0,3.636686390532567
1167,168,0,259,0,0,3.645084645084668
1168,169,0,262,0,0,3.571197886083407
1169,170,0,257,0,0,3.582609997006903
1170,171,0,261,0,0,3.564986737400549
1171,172,0,258,0,0,3.619856887298766
1172,173,0,257,0,0,3.6435199042203115
1173,174,0,250,0,0,3.738923076923097
1174,175,0,256,0,0,3.6445312500000195
1175,176,0,253,0,0,3.6988446336272602
1176,177,0,254,0,0,3.6003937007874223
1177,178,0,255,0,0,3.5865761689291316
1178,179,0,258,0,0,3.520125223613617
1179,180,0,259,0,0,3.523166023166046
1180,181,0,263,0,0,3.4978063761333957
1181,182,0,266,0,0,3.461393869288628
1182,183,0,268,0,0,3.395378874856507
1183,184,0,267,0,0,3.42999135695767
1184,185,0,262,0,0,3.4970640046976125
1185,186,0,260,0,0,3.5124260355029797
1186,187,0,266,0,0,3.4660208212840007
1187,188,0,267,0,0,3.43272832036879
1188,189,0,261,0,0,3.5010315355143127
1189,190,0,258,0,0,3.52623732856293
1190,191,0,260,0,0,3.533136094674577
1191,192,0,263,0,0,3.5212050307107576
1192,193,0,262,0,0,3.4847328244275055
1193,194,0,259,0,0,3.5141075141075375
1194,195,0,249,0,0,3.5383070744516774
1195,196,0,248,0,0,3.5615694789082113
1196,197,0,247,0,0,3.5976331360946987
1197,198,0,248,0,0,3.603132754342454
1198,199,0,252,0,0,3.5633394383394625
1199,200,0,253,0,0,3.5556400121617755
1200,1,0,204,0,0,9.231523378582226
1201,2,0,208,0,0,9.091715976331376
1202,3,0,215,0,0,8.83291592128803
1203,4,0,220,0,0,8.669755244755256
1204,5,0,222,0,0,8.629764379764392
1205,6,0,223,0,0,8.550017247326679
1206,7,0,234,0,0,8.184746877054586
1207,8,0,233,0,0,8.017167381974259
1208,9,0,240,0,0,7.713461538461548
1209,10,0,247,0,0,7.453285580815953
1210,11,0,251,0,0,7.37235672693841
1211,12,0,250,0,0,7.338461538461552
1212,13,0,254,0,0,6.879315566323453
1213,14,0,255,0,0,6.846606334841639
1214,15,0,260,0,0,6.614201183431968
1215,16,0,259,0,0,6.450846450846456
1216,17,0,261,0,0,6.327880931329225
1217,18,0,258,0,0,6.2155635062611845
1218,19,0,251,0,0,6.1952191235059955
1219,20,0,246,0,0,6.208724202626646
1220,21,0,242,0,0,6.2256834075016005
1221,22,0,241,0,0,6.146664538780729
1222,23,0,233,0,0,6.180752723671187
1223,24,0,234,0,0,6.056870479947411
1224,25,0,227,0,0,6.142832937987136
1225,26,0,222,0,0,6.213270963270978
1226,27,0,219,0,0,6.328064629434504
1227,28,0,216,0,0,6.230413105413124
1228,29,0,212,0,0,6.179608127721342
1229,30,0,206,0,0,6.354555638536239
1230,31,0,210,0,0,6.185714285714294
1231,32,0,211,0,0,6.045752825373696
1232,33,0,207,0,0,5.99405425492383
1233,34,0,203,0,0,5.885562713148933
1234,35,0,196,0,0,5.857731554160133
1235,36,0,188,0,0,5.854950900163676
1236,37,0,191,0,0,5.749496576721716
1237,38,0,193,0,0,5.722200079713045
1238,39,0,190,0,0,5.744534412955477
1239,40,0,188,0,0,5.74754500818332
1240,41,0,186,0,0,5.767162944582316
1241,42,0,186,0,0,5.7913564929694035
1242,43,0,185,0,0,5.7981288981289145
1243,44,0,189,0,0,5.713064713064721
1244,45,0,189,0,0,5.750712250712267
1245,46,0,189,0,0,5.734025234025246
1246,47,0,185,0,0,5.699168399168418
1247,48,0,187,0,0,5.6762649115590404
1248,49,0,191,0,0,5.595046314941614
1249,50,0,192,0,0,5.602163461538474
1250,51,0,198,0,0,5.469696969696982
1251,52,0,203,0,0,5.360174308450184
1252,53,0,202,0,0,5.268469154607778
1253,54,0,203,0,0,5.1737400530504125
1254,55,0,205,0,0,5.150093808630403
1255,56,0,210,0,0,5.065018315018324
1256,57,0,211,0,0,5.0648924535180555
1257,58,0,212,0,0,5.002539912917281
