,elk_reproduce,wolf_reproduce,pack_size_threshold,Run,Elk,Wolves,Packs,Killed Elks/Wolf,Elks age
3008,0.05284667968750001,0.012768554687500001,2,17,4,0.14316406250000002,7,12,0.0
3009,0.04511230468750001,0.0364990234375,2,7,3,0.11894531250000001,7,12,2.011336032388663
3010,0.09784667968750001,0.05776855468750001,3,29,7,0.3431640625,4,23,2.011336032388663
3011,0.0901123046875,0.05776855468750001,3,29,7,0.3431640625,4,23,0.0
3012,0.09784667968750001,0.0814990234375,3,29,7,0.3431640625,4,23,2.471678321678325
3013,0.09784667968750001,0.05776855468750001,3,29,7,0.3431640625,4,23,0.0
3014,0.09784667968750001,0.05776855468750001,3,20,7,0.3431640625,4,23,0.0
3015,0.09784667968750001,0.05776855468750001,3,29,6,0.3431640625,4,23,2.011336032388663
3016,0.09784667968750001,0.05776855468750001,3,29,7,0.3189453125,4,23,1.8113553113553098
3017,0.09784667968750001,0.05776855468750001,3,29,7,0.3431640625,4,23,0.0
3018,0.09784667968750001,0.05776855468750001,3,29,7,0.3431640625,4,27,2.5295857988165737
3019,0.0901123046875,0.0814990234375,3,20,6,0.3189453125,4,27,2.471678321678325
3020,0.0753466796875,0.0352685546875,2,11,5,0.44316406250000007,8,16,1.9878542510121437
3021,0.0676123046875,0.0352685546875,2,11,5,0.44316406250000007,8,16,2.4376493072145258
3022,0.0753466796875,0.058999023437500006,2,11,5,0.44316406250000007,8,16,1.8113553113553098
3023,0.0753466796875,0.0352685546875,3,11,5,0.44316406250000007,8,16,2.5363825363825434
3024,0.0753466796875,0.0352685546875,2,26,5,0.44316406250000007,8,16,2.4376493072145258
3025,0.0753466796875,0.0352685546875,2,11,2,0.44316406250000007,8,16,2.7564102564102657
3026,0.0753466796875,0.0352685546875,2,11,5,0.21894531250000002,8,16,1.9878542510121437
3027,0.0753466796875,0.0352685546875,2,11,5,0.44316406250000007,6,16,2.5295857988165737
3028,0.0753466796875,0.0352685546875,2,11,5,0.44316406250000007,8,19,2.5363825363825434
3029,0.0676123046875,0.058999023437500006,3,26,2,0.21894531250000002,6,19,2.4376493072145258
3030,0.030346679687500003,0.08026855468750001,3,23,2,0.2431640625,5,31,1.9878542510121437
3031,0.0226123046875,0.08026855468750001,3,23,2,0.2431640625,5,31,0.0
3032,0.030346679687500003,0.0139990234375,3,23,2,0.2431640625,5,31,2.5295857988165737
3033,0.030346679687500003,0.08026855468750001,2,23,2,0.2431640625,5,31,0.0
3034,0.030346679687500003,0.08026855468750001,3,14,2,0.2431640625,5,31,2.5295857988165737
3035,0.030346679687500003,0.08026855468750001,3,23,5,0.2431640625,5,31,2.5295857988165737
3036,0.030346679687500003,0.08026855468750001,3,23,2,0.4189453125,5,31,2.471678321678325
3037,0.030346679687500003,0.08026855468750001,3,23,2,0.2431640625,9,31,2.471678321678325
3038,0.030346679687500003,0.08026855468750001,3,23,2,0.2431640625,5,34,0.0
3039,0.0226123046875,0.0139990234375,2,14,5,0.4189453125,9,34,2.5295857988165737
3040,0.0247216796875,0.029643554687500004,2,28,5,0.2681640625,7,36,2.5295857988165737
3041,0.050737304687500005,0.029643554687500004,2,28,5,0.2681640625,7,36,0.0
3042,0.0247216796875,0.07587402343750001,2,28,5,0.2681640625,7,36,2.471678321678325
3043,0.0247216796875,0.029643554687500004,2,28,5,0.2681640625,7,36,2.5363825363825434
3044,0.0247216796875,0.029643554687500004,2,15,5,0.2681640625,7,36,2.5363825363825434
3045,0.0247216796875,0.029643554687500004,2,28,6,0.2681640625,7,36,2.7564102564102657
3046,0.0247216796875,0.029643554687500004,2,28,5,0.2439453125,7,36,2.7564102564102657
3047,0.0247216796875,0.029643554687500004,2,28,5,0.2681640625,4,36,2.4376493072145258
3048,0.0247216796875,0.029643554687500004,2,28,5,0.2681640625,7,10,2.5295857988165737
3049,0.050737304687500005,0.07587402343750001,2,15,6,0.2439453125,4,10,2.5295857988165737
3050,0.06972167968750001,0.0746435546875,3,15,2,0.4681640625,4,21,0.0
3051,0.09573730468750001,0.0746435546875,3,15,2,0.4681640625,4,21,0.0
3052,0.06972167968750001,0.030874023437500002,3,15,2,0.4681640625,4,21,2.4376493072145258
3053,0.06972167968750001,0.0746435546875,3,15,2,0.4681640625,4,21,1.8113553113553098
3054,0.06972167968750001,0.0746435546875,3,28,2,0.4681640625,4,21,0.0
3055,0.06972167968750001,0.0746435546875,3,15,3,0.4681640625,4,21,2.4376493072145258
3056,0.06972167968750001,0.0746435546875,3,15,2,0.4439453125,4,21,2.4376493072145258
3057,0.06972167968750001,0.0746435546875,3,15,2,0.4681640625,7,21,2.4376493072145258
3058,0.06972167968750001,0.0746435546875,3,15,2,0.4681640625,4,25,0.0
3059,0.09573730468750001,0.030874023437500002,3,28,3,0.4439453125,7,25,2.471678321678325
3060,0.0922216796875,0.05214355468750001,2,22,3,0.3681640625,9,14,2.4376493072145258
3061,0.0732373046875,0.05214355468750001,2,22,3,0.3681640625,9,14,1.8113553113553098
3062,0.0922216796875,0.05337402343750001,2,22,3,0.3681640625,9,14,0.0
3063,0.0922216796875,0.05214355468750001,3,22,3,0.3681640625,9,14,0.0
3064,0.0922216796875,0.05214355468750001,2,21,3,0.3681640625,9,14,2.5363825363825434
3065,0.0922216796875,0.05214355468750001,2,22,5,0.3681640625,9,14,1.8113553113553098
3066,0.0922216796875,0.05214355468750001,2,22,3,0.1439453125,9,14,2.5295857988165737
3067,0.0922216796875,0.05214355468750001,2,22,3,0.3681640625,9,14,2.5295857988165737
3068,0.0922216796875,0.05214355468750001,2,22,3,0.3681640625,9,17,2.5295857988165737
3069,0.0732373046875,0.05337402343750001,3,21,5,0.1439453125,9,17,2.7564102564102657
3070,0.047221679687500004,0.09714355468750001,3,9,6,0.1681640625,6,29,0.0
3071,0.0282373046875,0.09714355468750001,3,9,6,0.1681640625,6,29,2.7564102564102657
3072,0.047221679687500004,0.0983740234375,3,9,6,0.1681640625,6,29,2.471678321678325
3073,0.047221679687500004,0.09714355468750001,2,9,6,0.1681640625,6,29,0.0
3074,0.047221679687500004,0.09714355468750001,3,9,6,0.1681640625,6,29,2.011336032388663
3075,0.047221679687500004,0.09714355468750001,3,9,2,0.1681640625,6,29,2.4376493072145258
3076,0.047221679687500004,0.09714355468750001,3,9,6,0.34394531250000004,6,29,1.8113553113553098
3077,0.047221679687500004,0.09714355468750001,3,9,6,0.1681640625,6,29,1.8113553113553098
3078,0.047221679687500004,0.09714355468750001,3,9,6,0.1681640625,6,32,2.7564102564102657
3079,0.0282373046875,0.0983740234375,2,9,2,0.34394531250000004,6,32,1.9878542510121437
3080,0.0359716796875,0.04089355468750001,3,6,7,0.2181640625,9,10,1.9878542510121437
3081,0.06198730468750001,0.04089355468750001,3,6,7,0.2181640625,9,10,2.7564102564102657
3082,0.0359716796875,0.0196240234375,3,6,7,0.2181640625,9,10,2.011336032388663
3083,0.0359716796875,0.04089355468750001,3,6,7,0.2181640625,9,10,0.0
3084,0.0359716796875,0.04089355468750001,3,6,7,0.2181640625,9,10,0.0
3085,0.0359716796875,0.04089355468750001,3,6,6,0.2181640625,9,10,0.0
3086,0.0359716796875,0.04089355468750001,3,6,7,0.49394531250000007,9,10,2.471678321678325
3087,0.0359716796875,0.04089355468750001,3,6,7,0.2181640625,5,10,0.0
3088,0.0359716796875,0.04089355468750001,3,6,7,0.2181640625,9,36,2.4376493072145258
3089,0.06198730468750001,0.0196240234375,3,6,6,0.49394531250000007,5,36,2.7564102564102657
3090,0.0809716796875,0.0858935546875,2,18,4,0.41816406250000004,6,25,1.9878542510121437
3091,0.016987304687500003,0.0858935546875,2,18,4,0.41816406250000004,6,25,2.5363825363825434
3092,0.0809716796875,0.06462402343750001,2,18,4,0.41816406250000004,6,25,2.7564102564102657
3093,0.0809716796875,0.0858935546875,2,18,4,0.41816406250000004,6,25,2.7564102564102657
3094,0.0809716796875,0.0858935546875,2,18,4,0.41816406250000004,6,25,2.7564102564102657
3095,0.0809716796875,0.0858935546875,2,18,3,0.41816406250000004,6,25,2.5363825363825434
3096,0.0809716796875,0.0858935546875,2,18,4,0.2939453125,6,25,1.8113553113553098
3097,0.0809716796875,0.0858935546875,2,18,4,0.41816406250000004,8,25,2.7564102564102657
3098,0.0809716796875,0.0858935546875,2,18,4,0.41816406250000004,6,21,1.9878542510121437
3099,0.016987304687500003,0.06462402343750001,2,18,3,0.2939453125,8,21,2.471678321678325
3100,0.05847167968750001,0.0183935546875,3,12,3,0.3181640625,8,33,2.471678321678325
3101,0.0394873046875,0.0183935546875,3,12,3,0.3181640625,8,33,1.9878542510121437
3102,0.05847167968750001,0.0871240234375,3,12,3,0.3181640625,8,33,2.5295857988165737
3103,0.05847167968750001,0.0183935546875,2,12,3,0.3181640625,8,33,2.471678321678325
3104,0.05847167968750001,0.0183935546875,3,24,3,0.3181640625,8,33,2.5363825363825434
3105,0.05847167968750001,0.0183935546875,3,12,7,0.3181640625,8,33,1.8113553113553098
3106,0.05847167968750001,0.0183935546875,3,12,3,0.3939453125,8,33,1.9878542510121437
3107,0.05847167968750001,0.0183935546875,3,12,3,0.3181640625,7,33,0.0
3108,0.05847167968750001,0.0183935546875,3,12,3,0.3181640625,8,29,2.5363825363825434
3109,0.0394873046875,0.0871240234375,2,24,7,0.3939453125,7,29,2.5295857988165737
3110,0.013471679687500002,0.0633935546875,2,25,6,0.1181640625,5,18,2.5363825363825434
3111,0.0844873046875,0.0633935546875,2,25,6,0.1181640625,5,18,1.8113553113553098
3112,0.013471679687500002,0.042124023437500005,2,25,6,0.1181640625,5,18,2.5295857988165737
3113,0.013471679687500002,0.0633935546875,3,25,6,0.1181640625,5,18,2.7564102564102657
3114,0.013471679687500002,0.0633935546875,2,12,6,0.1181640625,5,18,2.5363825363825434
3115,0.013471679687500002,0.0633935546875,2,25,4,0.1181640625,5,18,2.7564102564102657
3116,0.013471679687500002,0.0633935546875,2,25,6,0.19394531250000002,5,18,2.4376493072145258
3117,0.013471679687500002,0.0633935546875,2,25,6,0.1181640625,4,18,2.011336032388663
3118,0.013471679687500002,0.0633935546875,2,25,6,0.1181640625,5,14,2.5363825363825434
3119,0.0844873046875,0.042124023437500005,3,12,4,0.19394531250000002,4,14,2.5363825363825434
3120,0.014877929687500001,0.042299804687500005,2,23,4,0.17441406250000002,8,21,2.7564102564102657
3121,0.012768554687500001,0.042299804687500005,2,23,4,0.17441406250000002,8,21,1.8113553113553098
3122,0.014877929687500001,0.08290527343750001,2,23,4,0.17441406250000002,8,21,0.0
3123,0.014877929687500001,0.042299804687500005,3,23,4,0.17441406250000002,8,21,0.0
3124,0.014877929687500001,0.042299804687500005,2,26,4,0.17441406250000002,8,21,2.5363825363825434
3125,0.014877929687500001,0.042299804687500005,2,23,7,0.17441406250000002,8,21,2.5363825363825434
3126,0.014877929687500001,0.042299804687500005,2,23,4,0.4876953125,8,21,2.471678321678325
3127,0.014877929687500001,0.042299804687500005,2,23,4,0.17441406250000002,6,21,0.0
3128,0.014877929687500001,0.042299804687500005,2,23,4,0.17441406250000002,8,37,2.4376493072145258
3129,0.012768554687500001,0.08290527343750001,3,26,7,0.4876953125,6,37,2.4376493072145258
3130,0.059877929687500005,0.08729980468750001,3,10,7,0.3744140625,5,36,2.011336032388663
3131,0.05776855468750001,0.08729980468750001,3,10,7,0.3744140625,5,36,2.011336032388663
3132,0.059877929687500005,0.037905273437500005,3,10,7,0.3744140625,5,36,2.011336032388663
3133,0.059877929687500005,0.08729980468750001,2,10,7,0.3744140625,5,36,1.8113553113553098
3134,0.059877929687500005,0.08729980468750001,3,14,7,0.3744140625,5,36,2.011336032388663
3135,0.059877929687500005,0.08729980468750001,3,10,4,0.3744140625,5,36,1.9878542510121437
3136,0.059877929687500005,0.08729980468750001,3,10,7,0.2876953125,5,36,2.471678321678325
3137,0.059877929687500005,0.08729980468750001,3,10,7,0.3744140625,9,36,1.8113553113553098
3138,0.059877929687500005,0.08729980468750001,3,10,7,0.3744140625,5,22,2.7564102564102657
3139,0.05776855468750001,0.037905273437500005,2,14,4,0.2876953125,9,22,1.8113553113553098
3140,0.0823779296875,0.019799804687500002,2,29,6,0.47441406250000007,9,28,0.0
3141,0.08026855468750001,0.019799804687500002,2,29,6,0.47441406250000007,9,28,1.8113553113553098
3142,0.0823779296875,0.015405273437500002,2,29,6,0.47441406250000007,9,28,1.8113553113553098
3143,0.0823779296875,0.019799804687500002,2,29,6,0.47441406250000007,9,28,1.8113553113553098
3144,0.0823779296875,0.019799804687500002,2,8,6,0.47441406250000007,9,28,0.0
3145,0.0823779296875,0.019799804687500002,2,29,6,0.47441406250000007,9,28,0.0
3146,0.0823779296875,0.019799804687500002,2,29,6,0.3876953125,9,28,0.0
3147,0.0823779296875,0.019799804687500002,2,29,6,0.47441406250000007,7,28,0.0
3148,0.0823779296875,0.019799804687500002,2,29,6,0.47441406250000007,9,29,2.4376493072145258
3149,0.08026855468750001,0.015405273437500002,2,8,6,0.3876953125,7,29,1.8113553113553098
3150,0.037377929687500006,0.0647998046875,3,17,3,0.2744140625,6,13,2.5363825363825434
3151,0.0352685546875,0.0647998046875,3,17,3,0.2744140625,6,13,0.0
3152,0.037377929687500006,0.06040527343750001,3,17,3,0.2744140625,6,13,0.0
3153,0.037377929687500006,0.0647998046875,3,17,3,0.2744140625,6,13,2.471678321678325
3154,0.037377929687500006,0.0647998046875,3,20,3,0.2744140625,6,13,2.5363825363825434
3155,0.037377929687500006,0.0647998046875,3,17,3,0.2744140625,6,13,1.8113553113553098
3156,0.037377929687500006,0.0647998046875,3,17,3,0.18769531250000002,6,13,2.011336032388663
3157,0.037377929687500006,0.0647998046875,3,17,3,0.2744140625,4,13,0.0
3158,0.037377929687500006,0.0647998046875,3,17,3,0.2744140625,6,14,1.8113553113553098
3159,0.0352685546875,0.06040527343750001,3,20,3,0.18769531250000002,4,14,2.471678321678325
3160,0.04862792968750001,0.0310498046875,3,13,2,0.1244140625,8,25,2.5363825363825434
3161,0.0915185546875,0.0310498046875,3,13,2,0.1244140625,8,25,0.0
3162,0.04862792968750001,0.04915527343750001,3,13,2,0.1244140625,8,25,2.471678321678325
3163,0.04862792968750001,0.0310498046875,2,13,2,0.1244140625,8,25,2.011336032388663
3164,0.04862792968750001,0.0310498046875,3,17,2,0.1244140625,8,25,2.5295857988165737
3165,0.04862792968750001,0.0310498046875,3,13,5,0.1244140625,8,25,2.471678321678325
3166,0.04862792968750001,0.0310498046875,3,13,2,0.2376953125,8,25,2.5363825363825434
3167,0.04862792968750001,0.0310498046875,3,13,2,0.1244140625,5,25,1.8113553113553098
3168,0.04862792968750001,0.0310498046875,3,13,2,0.1244140625,8,10,0.0
3169,0.0915185546875,0.04915527343750001,2,17,5,0.2376953125,5,10,1.8113553113553098
3170,0.0936279296875,0.0760498046875,2,26,5,0.32441406250000004,5,10,2.4376493072145258
3171,0.046518554687500005,0.0760498046875,2,26,5,0.32441406250000004,5,10,2.5363825363825434
3172,0.0936279296875,0.0941552734375,2,26,5,0.32441406250000004,5,10,2.5363825363825434
3173,0.0936279296875,0.0760498046875,3,26,5,0.32441406250000004,5,10,2.7564102564102657
3174,0.0936279296875,0.0760498046875,2,5,5,0.32441406250000004,5,10,1.9878542510121437
3175,0.0936279296875,0.0760498046875,2,26,2,0.32441406250000004,5,10,0.0
3176,0.0936279296875,0.0760498046875,2,26,5,0.43769531250000004,5,10,1.9878542510121437
3177,0.0936279296875,0.0760498046875,2,26,5,0.32441406250000004,8,10,1.9878542510121437
3178,0.0936279296875,0.0760498046875,2,26,5,0.32441406250000004,5,25,2.5363825363825434
3179,0.046518554687500005,0.0941552734375,3,5,2,0.43769531250000004,8,25,2.471678321678325
3180,0.07112792968750001,0.05354980468750001,3,7,6,0.4244140625,7,17,1.8113553113553098
3181,0.024018554687500002,0.05354980468750001,3,7,6,0.4244140625,7,17,2.5363825363825434
3182,0.07112792968750001,0.0716552734375,3,7,6,0.4244140625,7,17,2.7564102564102657
3183,0.07112792968750001,0.05354980468750001,3,7,6,0.4244140625,7,17,2.7564102564102657
3184,0.07112792968750001,0.05354980468750001,3,11,6,0.4244140625,7,17,2.7564102564102657
3185,0.07112792968750001,0.05354980468750001,3,7,7,0.4244140625,7,17,1.9878542510121437
3186,0.07112792968750001,0.05354980468750001,3,7,6,0.1376953125,7,17,0.0
3187,0.07112792968750001,0.05354980468750001,3,7,6,0.4244140625,9,17,1.8113553113553098
3188,0.07112792968750001,0.05354980468750001,3,7,6,0.4244140625,7,18,2.7564102564102657
3189,0.024018554687500002,0.0716552734375,3,11,7,0.1376953125,9,18,2.5295857988165737
3190,0.026127929687500002,0.0985498046875,2,20,3,0.2244140625,4,32,1.8113553113553098
3191,0.06901855468750001,0.0985498046875,2,20,3,0.2244140625,4,32,2.5363825363825434
3192,0.026127929687500002,0.0266552734375,2,20,3,0.2244140625,4,32,2.5295857988165737
3193,0.026127929687500002,0.0985498046875,2,20,3,0.2244140625,4,32,0.0
3194,0.026127929687500002,0.0985498046875,2,23,3,0.2244140625,4,32,0.0
3195,0.026127929687500002,0.0985498046875,2,20,4,0.2244140625,4,32,2.5295857988165737
3196,0.026127929687500002,0.0985498046875,2,20,3,0.3376953125,4,32,1.9878542510121437
3197,0.026127929687500002,0.0985498046875,2,20,3,0.2244140625,6,32,1.9878542510121437
3198,0.026127929687500002,0.0985498046875,2,20,3,0.2244140625,4,33,1.9878542510121437
3199,0.06901855468750001,0.0266552734375,2,23,4,0.3376953125,6,33,1.9878542510121437
3200,0.0317529296875,0.0141748046875,3,24,7,0.2994140625,9,27,1.9878542510121437
3201,0.09714355468750001,0.0141748046875,3,24,7,0.2994140625,9,27,2.7564102564102657
3202,0.0317529296875,0.06603027343750001,3,24,7,0.2994140625,9,27,2.7564102564102657
3203,0.0317529296875,0.0141748046875,2,24,7,0.2994140625,9,27,2.4376493072145258
3204,0.0317529296875,0.0141748046875,3,28,7,0.2994140625,9,27,1.8113553113553098
3205,0.0317529296875,0.0141748046875,3,24,2,0.2994140625,9,27,1.8113553113553098
3206,0.0317529296875,0.0141748046875,3,24,7,0.1126953125,9,27,2.011336032388663
3207,0.0317529296875,0.0141748046875,3,24,7,0.2994140625,7,27,2.7564102564102657
3208,0.0317529296875,0.0141748046875,3,24,7,0.2994140625,9,12,0.0
3209,0.09714355468750001,0.06603027343750001,2,28,2,0.1126953125,7,12,2.5295857988165737
3210,0.0767529296875,0.059174804687500006,2,12,4,0.4994140625,6,12,1.8113553113553098
3211,0.05214355468750001,0.059174804687500006,2,12,4,0.4994140625,6,12,2.4376493072145258
3212,0.0767529296875,0.021030273437500004,2,12,4,0.4994140625,6,12,2.7564102564102657
3213,0.0767529296875,0.059174804687500006,3,12,4,0.4994140625,6,12,0.0
3214,0.0767529296875,0.059174804687500006,2,15,4,0.4994140625,6,12,2.5363825363825434
3215,0.0767529296875,0.059174804687500006,2,12,5,0.4994140625,6,12,2.4376493072145258
3216,0.0767529296875,0.059174804687500006,2,12,4,0.31269531250000004,6,12,1.9878542510121437
3217,0.0767529296875,0.059174804687500006,2,12,4,0.4994140625,4,12,2.7564102564102657
3218,0.0767529296875,0.059174804687500006,2,12,4,0.4994140625,6,27,2.4376493072145258
3219,0.05214355468750001,0.021030273437500004,3,15,5,0.31269531250000004,4,27,1.8113553113553098
3220,0.0992529296875,0.03667480468750001,3,18,3,0.3994140625,7,19,0.0
3221,0.029643554687500004,0.03667480468750001,3,18,3,0.3994140625,7,19,2.5295857988165737
3222,0.0992529296875,0.0435302734375,3,18,3,0.3994140625,7,19,2.7564102564102657
3223,0.0992529296875,0.03667480468750001,3,18,3,0.3994140625,7,19,2.4376493072145258
3224,0.0992529296875,0.03667480468750001,3,9,3,0.3994140625,7,19,2.011336032388663
3225,0.0992529296875,0.03667480468750001,3,18,3,0.3994140625,7,19,2.011336032388663
3226,0.0992529296875,0.03667480468750001,3,18,3,0.2126953125,7,19,2.5363825363825434
3227,0.0992529296875,0.03667480468750001,3,18,3,0.3994140625,5,19,2.5363825363825434
3228,0.0992529296875,0.03667480468750001,3,18,3,0.3994140625,7,20,2.7564102564102657
3229,0.029643554687500004,0.0435302734375,3,9,3,0.2126953125,5,20,2.5363825363825434
3230,0.05425292968750001,0.0816748046875,2,6,6,0.19941406250000002,4,34,2.5295857988165737
3231,0.0746435546875,0.0816748046875,2,6,6,0.19941406250000002,4,34,1.9878542510121437
3232,0.05425292968750001,0.0885302734375,2,6,6,0.19941406250000002,4,34,2.011336032388663
3233,0.05425292968750001,0.0816748046875,2,6,6,0.19941406250000002,4,34,0.0
3234,0.05425292968750001,0.0816748046875,2,22,6,0.19941406250000002,4,34,2.5295857988165737
3235,0.05425292968750001,0.0816748046875,2,6,6,0.19941406250000002,4,34,2.011336032388663
3236,0.05425292968750001,0.0816748046875,2,6,6,0.4126953125,4,34,1.8113553113553098
3237,0.05425292968750001,0.0816748046875,2,6,6,0.19941406250000002,8,34,2.4376493072145258
3238,0.05425292968750001,0.0816748046875,2,6,6,0.19941406250000002,4,35,2.7564102564102657
3239,0.0746435546875,0.0885302734375,2,22,6,0.4126953125,8,35,2.5363825363825434
3240,0.043002929687500004,0.04792480468750001,2,9,5,0.2494140625,8,23,2.5295857988165737
3241,0.0183935546875,0.04792480468750001,2,9,5,0.2494140625,8,23,2.4376493072145258
3242,0.043002929687500004,0.0322802734375,2,9,5,0.2494140625,8,23,1.9878542510121437
3243,0.043002929687500004,0.04792480468750001,3,9,5,0.2494140625,8,23,1.9878542510121437
3244,0.043002929687500004,0.04792480468750001,2,19,5,0.2494140625,8,23,1.8113553113553098
3245,0.043002929687500004,0.04792480468750001,2,9,4,0.2494140625,8,23,0.0
3246,0.043002929687500004,0.04792480468750001,2,9,5,0.3626953125,8,23,2.471678321678325
3247,0.043002929687500004,0.04792480468750001,2,9,5,0.2494140625,9,23,1.8113553113553098
3248,0.043002929687500004,0.04792480468750001,2,9,5,0.2494140625,8,39,2.4376493072145258
3249,0.0183935546875,0.0322802734375,3,19,4,0.3626953125,9,39,2.4376493072145258
3250,0.08800292968750001,0.0929248046875,3,21,2,0.44941406250000004,5,38,0.0
3251,0.0633935546875,0.0929248046875,3,21,2,0.44941406250000004,5,38,1.8113553113553098
3252,0.08800292968750001,0.0772802734375,3,21,2,0.44941406250000004,5,38,2.7564102564102657
3253,0.08800292968750001,0.0929248046875,2,21,2,0.44941406250000004,5,38,2.7564102564102657
3254,0.08800292968750001,0.0929248046875,3,6,2,0.44941406250000004,5,38,2.7564102564102657
3255,0.08800292968750001,0.0929248046875,3,21,7,0.44941406250000004,5,38,2.7564102564102657
3256,0.08800292968750001,0.0929248046875,3,21,2,0.16269531250000002,5,38,2.7564102564102657
3257,0.08800292968750001,0.0929248046875,3,21,2,0.44941406250000004,6,38,2.7564102564102657
3258,0.08800292968750001,0.0929248046875,3,21,2,0.44941406250000004,5,24,0.0
3259,0.0633935546875,0.0772802734375,2,6,7,0.16269531250000002,6,24,2.471678321678325
3260,0.0655029296875,0.025424804687500004,2,15,4,0.3494140625,9,30,2.011336032388663
3261,0.0858935546875,0.025424804687500004,2,15,4,0.3494140625,9,30,0.0
3262,0.0655029296875,0.09978027343750001,2,15,4,0.3494140625,9,30,0.0
3263,0.0655029296875,0.025424804687500004,2,15,4,0.3494140625,9,30,0.0
3264,0.0655029296875,0.025424804687500004,2,12,4,0.3494140625,9,30,2.011336032388663
3265,0.0655029296875,0.025424804687500004,2,15,3,0.3494140625,9,30,2.471678321678325
3266,0.0655029296875,0.025424804687500004,2,15,4,0.46269531250000007,9,30,2.5295857988165737
3267,0.0655029296875,0.025424804687500004,2,15,4,0.3494140625,5,30,2.5295857988165737
3268,0.0655029296875,0.025424804687500004,2,15,4,0.3494140625,9,31,2.7564102564102657
3269,0.0858935546875,0.09978027343750001,2,12,3,0.46269531250000007,5,31,2.7564102564102657
3270,0.0205029296875,0.07042480468750001,3,27,7,0.1494140625,6,15,2.4376493072145258
3271,0.04089355468750001,0.07042480468750001,3,27,7,0.1494140625,6,15,2.4376493072145258
3272,0.0205029296875,0.054780273437500006,3,27,7,0.1494140625,6,15,2.4376493072145258
3273,0.0205029296875,0.07042480468750001,3,27,7,0.1494140625,6,15,2.5363825363825434
3274,0.0205029296875,0.07042480468750001,3,25,7,0.1494140625,6,15,2.5363825363825434
3275,0.0205029296875,0.07042480468750001,3,27,6,0.1494140625,6,15,0.0
3276,0.0205029296875,0.07042480468750001,3,27,7,0.2626953125,6,15,2.4376493072145258
3277,0.0205029296875,0.07042480468750001,3,27,7,0.1494140625,8,15,1.9878542510121437
3278,0.0205029296875,0.07042480468750001,3,27,7,0.1494140625,6,16,1.8113553113553098
3279,0.04089355468750001,0.054780273437500006,3,25,6,0.2626953125,8,16,1.8113553113553098
3280,0.017690429687500002,0.0226123046875,2,6,2,0.4369140625,4,31,2.4376493072145258
3281,0.054956054687500006,0.0226123046875,2,6,2,0.4369140625,4,31,0.0
3282,0.017690429687500002,0.09134277343750001,2,6,2,0.4369140625,4,31,1.9878542510121437
3283,0.017690429687500002,0.0226123046875,3,6,2,0.4369140625,4,31,2.4376493072145258
3284,0.017690429687500002,0.0226123046875,2,18,2,0.4369140625,4,31,0.0
3285,0.017690429687500002,0.0226123046875,2,6,3,0.4369140625,4,31,2.471678321678325
3286,0.017690429687500002,0.0226123046875,2,6,2,0.22519531250000002,4,31,0.0
3287,0.017690429687500002,0.0226123046875,2,6,2,0.4369140625,4,31,0.0
3288,0.017690429687500002,0.0226123046875,2,6,2,0.4369140625,4,38,2.471678321678325
3289,0.054956054687500006,0.09134277343750001,3,18,3,0.22519531250000002,4,38,0.0
3290,0.06269042968750001,0.0676123046875,3,19,5,0.23691406250000002,7,16,2.471678321678325
3291,0.0999560546875,0.0676123046875,3,19,5,0.23691406250000002,7,16,0.0
3292,0.06269042968750001,0.046342773437500005,3,19,5,0.23691406250000002,7,16,0.0
3293,0.06269042968750001,0.0676123046875,2,19,5,0.23691406250000002,7,16,0.0
3294,0.06269042968750001,0.0676123046875,3,5,5,0.23691406250000002,7,16,0.0
3295,0.06269042968750001,0.0676123046875,3,19,6,0.23691406250000002,7,16,0.0
3296,0.06269042968750001,0.0676123046875,3,19,5,0.4251953125,7,16,0.0
3297,0.06269042968750001,0.0676123046875,3,19,5,0.23691406250000002,7,16,0.0
3298,0.06269042968750001,0.0676123046875,3,19,5,0.23691406250000002,7,23,0.0
3299,0.0999560546875,0.046342773437500005,2,5,6,0.4251953125,7,23,0.0
3300,0.0851904296875,0.04511230468750001,2,13,7,0.13691406250000002,6,24,0.0
3301,0.0774560546875,0.04511230468750001,2,13,7,0.13691406250000002,6,24,0.0
3302,0.0851904296875,0.023842773437500003,2,13,7,0.13691406250000002,6,24,0.0
3303,0.0851904296875,0.04511230468750001,2,13,7,0.13691406250000002,6,24,0.0
3304,0.0851904296875,0.04511230468750001,2,12,7,0.13691406250000002,6,24,0.0
3305,0.0851904296875,0.04511230468750001,2,13,2,0.13691406250000002,6,24,0.0
3306,0.0851904296875,0.04511230468750001,2,13,7,0.12519531250000002,6,24,0.0
3307,0.0851904296875,0.04511230468750001,2,13,7,0.13691406250000002,8,24,0.0
3308,0.0851904296875,0.04511230468750001,2,13,7,0.13691406250000002,6,30,0.0
3309,0.0774560546875,0.023842773437500003,2,12,2,0.12519531250000002,8,30,0.0
3310,0.0401904296875,0.0901123046875,3,25,4,0.3369140625,9,39,0.0
3311,0.0324560546875,0.0901123046875,3,25,4,0.3369140625,9,39,0.0
3312,0.0401904296875,0.0688427734375,3,25,4,0.3369140625,9,39,0.0
3313,0.0401904296875,0.0901123046875,3,25,4,0.3369140625,9,39,0.0
3314,0.0401904296875,0.0901123046875,3,24,4,0.3369140625,9,39,0.0
